Date,Profit
2006-11-30,17581.0
2006-12-01,16976.0
2006-12-04,18303.0
2006-12-05,18806.0
2006-12-06,18745.0
2006-12-07,18558.0
2006-12-08,18627.0
2006-12-11,18946.0
2006-12-12,18667.0
2006-12-13,18934.0
2006-12-14,19404.0
2006-12-15,19245.0
2006-12-18,19158.0
2006-12-19,19239.0
2006-12-20,19151.0
2006-12-21,19034.0
2006-12-22,19005.0
2006-12-26,19252.0
2006-12-27,20175.0
2006-12-28,20123.0
2007-01-02,21032.0
2007-01-03,20094.0
2007-01-04,19669.0
2007-01-05,17894.0
2007-01-08,18479.0
2007-01-09,17656.0
2007-01-10,17985.0
2007-01-11,18319.0
2007-01-12,18744.0
2007-01-15,18568.0
2007-01-16,18273.0
2007-01-17,18384.0
2007-01-18,18127.0
2007-01-19,19077.0
2007-01-22,19202.0
2007-01-23,19826.0
2007-01-24,20336.0
2007-01-26,20061.0
2007-01-29,19222.0
2007-01-30,19693.0
2007-01-31,20291.0
2007-02-01,20464.0
2007-02-02,20647.0
2007-02-05,20935.0
2007-02-06,21001.0
2007-02-07,20237.0
2007-02-08,20541.0
2007-02-09,19933.0
2007-02-12,19584.0
2007-02-13,20846.0
2007-02-14,21645.0
2007-02-15,21604.0
2007-02-16,21498.0
2007-02-21,21739.0
2007-02-22,22101.0
2007-02-23,21665.0
2007-02-26,21856.0
2007-02-27,18794.0
2007-02-28,19541.0
2007-03-01,19166.0
2007-03-02,18019.0
2007-03-05,16828.0
2007-03-06,18867.0
2007-03-07,18316.0
2007-03-08,19115.0
2007-03-09,19782.0
2007-03-12,19898.0
2007-03-13,18398.0
2007-03-14,18937.0
2007-03-15,18927.0
2007-03-16,18379.0
2007-03-19,19362.0
2007-03-20,20000.0
2007-03-21,21280.0
2007-03-22,21073.0
2007-03-23,21182.0
2007-03-26,21294.0
2007-03-27,20856.0
2007-03-28,20133.0
2007-03-29,21004.0
2007-03-30,21454.0
2007-04-02,21246.0
2007-04-03,21937.0
2007-04-04,22203.0
2007-04-05,22296.0
2007-04-09,22504.0
2007-04-10,22823.0
2007-04-11,22588.0
2007-04-12,22996.0
2007-04-13,23575.0
2007-04-16,24570.0
2007-04-17,24404.0
2007-04-18,24359.0
2007-04-19,24411.0
2007-04-20,25057.0
2007-04-23,24811.0
2007-04-24,24720.0
2007-04-25,25325.0
2007-04-26,24717.0
2007-04-27,24879.0
2007-04-30,24605.0
2007-05-02,25121.0
2007-05-03,25867.0
2007-05-04,26247.0
2007-05-07,25931.0
2007-05-08,25927.0
2007-05-09,26949.0
2007-05-10,25884.0
2007-05-11,26551.0
2007-05-14,26160.0
2007-05-15,26167.0
2007-05-16,27387.0
2007-05-17,27280.0
2007-05-18,27727.0
2007-05-21,28072.0
2007-05-22,27857.0
2007-05-23,27462.0
2007-05-24,26180.0
2007-05-25,27267.0
2007-05-28,27769.0
2007-05-29,27362.0
2007-05-30,28177.0
2007-05-31,27917.0
2007-06-01,29072.0
2007-06-04,28892.0
2007-06-05,28811.0
2007-06-06,27698.0
2007-06-08,27979.0
2007-06-11,28426.0
2007-06-12,27446.0
2007-06-13,28643.0
2007-06-14,29362.0
2007-06-15,30168.0
2007-06-18,30379.0
2007-06-19,30293.0
2007-06-20,29678.0
2007-06-21,30306.0
2007-06-22,29916.0
2007-06-25,29691.0
2007-06-26,29501.0
2007-06-27,29792.0
2007-06-28,29796.0
2007-06-29,30041.0
2007-07-02,31020.0
2007-07-03,31349.0
2007-07-04,31345.0
